"";"site_id";"nature";"nom_prodcartofriches";"site_statut";"geom"
"20798";"91552_5962";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.27853576319901, 48.5967051288377)
"20799";"91174_4409";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.46764638408553, 48.5927715304258)
"20800";"91174_8071";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.46372231111279, 48.6083601143346)
"20801";"91477_8772";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.24854471620397, 48.7085976417004)
"20802";"91376_10877";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.29185006508398, 48.5691514346273)
"20803";"91174_20466";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.47827560899262, 48.6131283334633)
"20804";"91687_4139";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.37958023031662, 48.6844229866299)
"20805";"91275_14163";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.13561190262682, 48.6777687202682)
"20806";"91105_10854";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.16534880147523, 48.5650951679048)
"20807";"91540_16887";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.10512078134377, 48.5415912303254)
"20808";"95127_22066";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.08122539790091, 49.0372747789569)
"20809";"91115_19988";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.18402564803588, 48.6011491200122)
"20810";"91687_2750";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.38134278481461, 48.6805785070585)
"20811";"91687_2742";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.38359943957065, 48.6780875200475)
"20812";"91114_2814";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.50117768257276, 48.7033461838807)
"20813";"91345_22044";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.29164209747704, 48.6916636910888)
"20814";"91115_19955";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.18838384876706, 48.5832869457551)
"20815";"91105_7317";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.16926886544847, 48.5717117514464)
"20816";"91201_2755";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.39378644830814, 48.6873343638238)
"20817";"91570_21165";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.32021800224651, 48.6373168176371)
"20818";"91363_10865";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.1835990053657, 48.6553776685366)
"20819";"91174_12773";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.48341282053109, 48.5893737648756)
"20820";"91114_4958";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.50657449684381, 48.7001767770109)
"20821";"92012_3943";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.24326544458715, 48.8425565167911)
"20822";"91687_2708";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.37259713234153, 48.6620119771423)
"20823";"91326_7362";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.38434627200312, 48.6853176376001)
"20824";"91665_21078";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.27589662048596, 48.6620311330052)
"20825";"91064_5706";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22916183278399, 48.7656863472191)
"20826";"91174_22041";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.46346290745691, 48.6181798613073)
"20827";"92050_20255";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.22535476924575, 48.8996667625312)
"20828";"91687_4946";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.37982777098166, 48.6833771939275)
"20829";"91477_21027";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.23683773454893, 48.7165415044264)
"20830";"91326_935";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.37193483571891, 48.6867560271458)
"20831";"91115_19959";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.16545061803049, 48.5864655275875)
"20832";"91332_1346";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.32249496035439, 48.5654239432245)
"20833";"91191_4154";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.45573742226651, 48.7196805728545)
"20834";"91687_10786";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.37067153256832, 48.6636731623942)
"20835";"91191_1424";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.45123891256127, 48.7188954714304)
"20836";"91136_2865";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26373275719113, 48.7057058560518)
"20837";"91521_4128";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.40422068747264, 48.6594226903259)
"20838";"91045_16253";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.37311743114736, 48.5319950462536)
"20839";"91521_2660";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.40729365469991, 48.649405529606)
"20840";"91103_10875";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.29554111835807, 48.5898049806876)
"20841";"91191_2885";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.45039970890281, 48.7183489153876)
"20842";"92050_21278";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.19066676530186, 48.8858330434881)
"20843";"91021_21162";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.23603830464297, 48.5963390702427)
"20844";"91174_22047";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.47812154312697, 48.613067855171)
"20845";"91687_2709";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.37259713234153, 48.6620119771423)
"20846";"91115_19960";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.16545061803049, 48.5864655275875)
"20847";"91687_2739";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.38812992408131, 48.676372892001)
"20848";"94047_6655";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.53563355501055, 48.7045243749237)
"20849";"92009_20614";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.25982582940385, 48.9061886686089)
"20850";"92024_20161";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.3245428899484, 48.9119018569848)
"20851";"92025_21182";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.24982813773455, 48.9274003518182)
"20852";"92004_22048";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.29637032504263, 48.9137358802361)
"20853";"92019_10859";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.28844183014939, 48.764101873121)
"20854";"92009_9089";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2625221038626, 48.9073405606361)
"20855";"92012_3918";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23372284462455, 48.8235672972298)
"20856";"92078_20339";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.33212894409996, 48.9320056827394)
"20857";"92062_10879";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.2375, 48.8833330015785)
"20858";"92024_20200";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.32428218401969, 48.9120383766869)
"20859";"92035_22141";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.25391188430612, 48.9058250670622)
"20860";"93006_22029";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.41843407234016, 48.8566520852515)
"20861";"92063_20939";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.19941073804129, 48.8725672683871)
"20862";"92063_7442";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.20547252177551, 48.870835683483)
"20863";"92024_5283";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.29732759115242, 48.9017262350766)
"20864";"92023_10399";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.27092778782771, 48.8098190715166)
"20865";"92026_21009";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.22627460487181, 48.90072578609)
"20866";"92025_9835";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26495198255478, 48.9327049444168)
"20867";"92025_4222";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.25457715966805, 48.9351626979467)
"20868";"92012_9662";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23103040486724, 48.8357926689593)
"20869";"92060_10860";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.24411433094924, 48.7763455657735)
"20870";"92012_15306";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22951433384644, 48.8340676551383)
"20871";"92007_21094";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.31603596640345, 48.7914703305103)
"20872";"92004_21286";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.31224658093551, 48.9175206586572)
"20873";"93001_7450";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.37494920768662, 48.9050118581045)
"20874";"92063_3936";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.1809724404183, 48.8738092234617)
"20875";"92040_5281";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2590766241583, 48.8202245268272)
"20876";"92024_5295";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.3051627214972, 48.8962506218053)
"20877";"93059_10977";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.36130099452059, 48.9671769091554)
"20878";"92026_20261";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.26121230339269, 48.9054225972372)
"20879";"92063_3980";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.18938528084446, 48.8816621230445)
"20880";"92025_15308";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2502361314508, 48.9195504122542)
"20881";"92024_20464";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.29142272516023, 48.9018364581001)
"20882";"92078_21099";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.33387085474892, 48.9349297545191)
"20883";"92050_4207";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.20482855058403, 48.8798686800731)
"20884";"92050_5280";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2039567110897, 48.8772546623797)
"20885";"92050_20165";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.21254860124496, 48.9003284323241)
"20886";"92036_2402";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.31141428333471, 48.9468206978725)
"20887";"92035_4009";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23246888735526, 48.9033663456953)
"20888";"92002_7385";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.28334489355069, 48.7416144565207)
"20889";"92025_2177";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26296675982645, 48.9350040632007)
"20890";"92009_21001";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.27358656247868, 48.9145200422202)
"20891";"92040_5276";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.27557202744853, 48.8286092091004)
"20892";"92062_3971";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23602204604701, 48.8781768932634)
"20893";"92072_10882";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.21840013128218, 48.819836801269)
"20894";"92023_3282";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26205602539691, 48.8016982434572)
"20895";"92060_10855";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.24408896199883, 48.776339987238)
"20896";"92024_21384";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.31705978894378, 48.9000755982793)
"20897";"92004_4044";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.28079746611686, 48.9179439643234)
"20898";"92062_5287";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.24338688809875, 48.8879903306759)
"20899";"92063_3964";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.1809724404183, 48.8738092234617)
"20900";"92012_4132";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23175845501348, 48.8268113178643)
"20901";"92050_21005";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.21037762251249, 48.8869741672459)
"20902";"92060_3031";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.28093455058415, 48.7833201642845)
"20903";"92078_22069";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.33180032803605, 48.9344885539064)
"20904";"93027_11013";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.42201113099364, 48.9272949251853)
"20905";"93066_21163";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.34402990201616, 48.9336696650261)
"20906";"93079_20557";"retour utilisateur";"Contribution utilisateur";"inconnu";c(2.34141341634894, 48.9556831247572)
"20907";"93066_22055";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.35558323595215, 48.9341422643417)
"20908";"93005_1510";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.50297834022065, 48.9400449168604)
"20909";"93053_20229";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.46479384885002, 48.900994733084)
"20910";"93008_21082";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.44715571708707, 48.899969560557)
"20911";"93066_22012";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.35404596790498, 48.9367762671232)
"20912";"93051_22059";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.54278884476557, 48.8428916085633)
"20913";"93066_6147";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.35876812090561, 48.9116351076941)
"20914";"93063_7996";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.42965192279283, 48.8926906667057)
