"";"site_id";"nature";"nom_prodcartofriches";"site_statut";"geom"
"1492";"25222_11308";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(6.23409523435061, 47.1655579343682)
"1493";"30120_1899";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.12003817048508, 44.3223303067949)
"1494";"84031_6287";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(5.07176347759749, 44.0338481097339)
"1495";"76329_22211";"observatoire local";"EPF Normandie";"friche avec projet";c(0.491688772462199, 49.5525117175205)
"1496";"22037_20028";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.42394745975702, 48.4603818139895)
"1497";"41100_3653";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.789972022526931, 47.6935841665401)
"1498";"76700_15034";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.04493756715162, 49.677409539707)
"1499";"49082_18669";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.706831641002779, 47.3254075041526)
"1500";"48148_5314";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.83900723333333, 44.1712414666666)
"1501";"81105_7313";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.00468900584181, 43.7612559115887)
"1502";"81105_7415";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.99811928686524, 43.7701338607827)
"1503";"89024_3697";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.5754402037827, 47.7962168179298)
"1504";"89391_4366";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(3.25286956087012, 48.3447990339869)
"1505";"01069_23141";"observatoire local";"DDT de l'Ain";"inconnu";c(5.25981692796031, 46.1422704655786)
"1506";"14501_10364";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-0.41468570418894, 48.8873617909312)
"1507";"11018_1695";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23052110985139, 43.2156511019538)
"1508";"28071_19805";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.08128087270957, 48.3838697434105)
"1509";"70146_3677";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.04062221412686, 47.7076571096046)
"1510";"88262_6119";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.76082399865325, 48.1769351042808)
"1511";"88349_6160";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.00709703675277, 48.1532334406023)
"1512";"88196_6235";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.87862109183406, 48.0763442147972)
"1513";"10323_9388";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.72742927334691, 48.5003549580479)
"1514";"88492_6736";"MTE";"Friche étude Ademe 2021";"inconnu";c(7.03234164205235, 48.1093918275864)
"1515";"88445_7171";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.96763230318422, 48.244814431363)
"1516";"88145_7191";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.74223115289041, 48.2396771201014)
"1517";"57305_12790";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(5.99739972815272, 49.3918716270171)
"1518";"62160_4499";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.61378797994323, 50.7199511773662)
"1519";"88176_8334";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.20294183534343, 47.970960309391)
"1520";"88313_8707";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(6.43055041787028, 48.3472125727168)
"1521";"88104_1461";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.69297788787604, 48.3205287403978)
"1522";"88270_1714";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.58913676209248, 48.3129416764038)
"1523";"80383_15060";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.76468250570984, 49.7258600561679)
"1524";"22070_19817";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.14468063638049, 48.5568873766326)
"1525";"34200_3070";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.24788827790988, 43.6188484445181)
"1526";"80484_24709";"observatoire local";"DDTM de la Somme";"inconnu";c(1.81530577600456, 49.8534844729852)
"1527";"36022_10126";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.67676962404095, 46.6186018221537)
"1528";"29218_20181";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-4.48606696598299, 48.0384264588842)
"1529";"45161_19421";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.82071962672161, 48.0673886929343)
"1530";"29158_19113";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-4.35718390013376, 47.8021926298238)
"1531";"30263_16341";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.85843567076486, 43.9661807095398)
"1532";"66058_14484";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.72664811346891, 42.6917848974602)
"1533";"33429_16674";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.429283387308438, 44.4493597623038)
"1534";"02738_15025";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.30039252726885, 49.654090853644)
"1535";"80328_417";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.94049216827699, 50.0288402032685)
"1536";"41232_18765";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.04762959107221, 47.4350920661445)
"1537";"63008_17758";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.71025527709509, 45.8916370622964)
"1538";"25039_18467";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.44948548313604, 47.1400476548075)
"1539";"22092_8679";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.15259229738409, 48.3687266829143)
"1540";"77007_10867";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.86188638824799, 48.6508963738464)
"1541";"77352_5804";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.77998871727267, 48.6658714461654)
"1542";"12257_6622";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.0271185943052, 44.556260726338)
"1543";"77296_10856";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.58590517682516, 48.6276457912099)
"1544";"77494_19815";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.83956586606303, 48.3870085161232)
"1545";"77320_14189";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.07433936009948, 48.8216914726415)
"1546";"77003_19738";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.53621743012903, 48.3032127877683)
"1547";"12197_3124";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.53878670986604, 44.0319256072749)
"1548";"77051_19870";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.23121098130082, 48.4177593706099)
"1549";"07003_14148";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(4.3213808028947, 44.711406649777)
"1550";"77109_19928";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.19268357379908, 48.5724496946197)
"1551";"77202_19749";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.76759875877907, 48.3117585200138)
"1552";"30114_8000";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.09496407395117, 43.8251133077534)
"1553";"25371_6319";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.87572156973717, 47.2484801651412)
"1554";"23096_3442";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.87662005603102, 46.1950290888768)
"1555";"25223_18401";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.97978032919152, 47.039892570008)
"1556";"25251_18487";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.29896052155389, 47.3387369228328)
"1557";"59016_11689";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.34540395401025, 50.9657097954382)
"1558";"34172_3062";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.87710341227132, 43.6078607019794)
"1559";"80077_5191";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.4528763834579, 49.9757282659193)
"1560";"59234_10654";"MTE";"Friche étude Ademe 2021";"inconnu";c(3.09590990156937, 50.4010837406601)
"1561";"64102_12615";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-1.4724735070325, 43.4901760969609)
"1562";"78276_2287";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.58318151812128, 49.0742124487166)
"1563";"35335_19161";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.44918799702336, 47.8366965864844)
"1564";"38048_17330";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.13049315547333, 45.6015420229777)
"1565";"72121_19686";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.0449407592256917, 48.2727946570236)
"1566";"17346_17775";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.883976426607635, 45.9095546904423)
"1567";"34254_2995";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.45872163079976, 43.6606602679678)
"1568";"34052_1843";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.03163864152644, 43.3338728288329)
"1569";"25127_3508";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.81860490531844, 47.214893241313)
"1570";"62643_4807";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.60424986634314, 50.6852499323343)
"1571";"16168_727";"observatoire local";"Grand Angoulême";"inconnu";c(0.265784428566164, 45.7888614740539)
"1572";"72129_19390";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.328758940781888, 48.0419676242062)
"1573";"62094_4307";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.78204834657644, 50.4599717549662)
"1574";"69012_9539";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(4.55767244297601, 46.1682346590959)
"1575";"31451_7371";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(1.99065336103428, 43.4582185943714)
"1576";"67462_3834";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.46130331679422, 48.2734744415593)
"1577";"11217_6408";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.9236392760687, 43.2235946629431)
"1578";"72361_19220";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.576217224906783, 47.9034661662405)
"1579";"67478_3016";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.41115859501821, 48.7708099461615)
"1580";"72029_19630";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.138328484989381, 48.2300609877477)
"1581";"72275_19477";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.359412750696801, 48.0888357311705)
"1582";"35288_4569";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.98974235494465, 48.6317980821517)
"1583";"72266_19684";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.0229222067274937, 48.2662935742579)
"1584";"04145_11507";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(5.97100611150396, 44.1363458103413)
"1585";"72222_19648";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.221662727974418, 48.2382050649259)
"1586";"68156_19221";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.25560769063634, 47.9040760399213)
"1587";"72266_19691";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.031088487540904, 48.2752385766858)
"1588";"70550_20212";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(6.15694279123506, 47.6220687090208)
"1589";"01396_23230";"observatoire local";"DDT de l'Ain";"inconnu";c(5.41117225848466, 45.8544018698639)
"1590";"16211_17427";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(0.43777675835292, 45.6180866032634)
"1591";"67071_3912";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(7.24521441402195, 48.8183649839782)
"1592";"01185_23200";"observatoire local";"DDT de l'Ain";"inconnu";c(5.59947581353137, 45.9769839683071)
"1593";"56057_19396";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-3.50556334183088, 48.0425998241536)
"1594";"55463_4210";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.53946091410764, 48.8899890062155)
"1595";"41243_6808";"MTE";"Friche étude Ademe 2021";"inconnu";c(1.19727267824594, 47.7467884248388)
"1596";"78358_2408";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.13718783758272, 48.948169291181)
"1597";"14174_9854";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-0.570977262315983, 48.8641845755047)
"1598";"56172_19140";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-2.65581409074654, 47.8383209360687)
"1599";"11052_15485";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2502804856319, 43.3387295823503)
"1600";"16244_151";"observatoire local";"Grand Angoulême";"inconnu";c(0.0526102568321844, 45.6251701288337)
"1601";"66097_9100";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.50078780628301, 42.7960108716456)
"1602";"66226_9166";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.83606701927267, 42.5832574389891)
"1603";"70271_8749";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(6.47887359268332, 47.6026663248037)
"1604";"11044_15150";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.39141325790236, 42.9743093683737)
"1605";"11044_15149";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.39141325790236, 42.9743093683737)
"1606";"04241_5979";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(5.71366118792847, 43.8570105609023)
"1607";"33235_13437";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.111696906605027, 44.3934631169788)
"1608";"16409_13042";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(0.078568117891793, 46.0081538325121)
"1609";"03013_18171";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.31399623096225, 46.5883106569008)
"1610";"64504_6734";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.56719315710244, 43.3077374806776)
